c1(c(c(c(Cl)c(N([H])C2OC([H])(C(N=2)([H])[H])[H])c1Cl)[H])[H])[H],0,0,1,1,0,1,1,0,0,1,0,1,0,0,0
[H]C(n1c(nnn1)SC([H])([H])C1=C(C(O[H])=O)N2C([C@@]([C@]2(SC1([H])[H])[H])([H])N([H])C(C([H])([H])SC(F)(F)F)=O)=O)([H])[H],1,0,1,1,1,0,1,1,1,0,1,0,0,1,0
[H]C([C@]1([H])[C@]([H])([C@@]([C@@]([C@@](O1)(OC1=C(Oc2c(c(O[H])c([H])c(O[H])c2C1=O)[H])c1c([H])c(c(c(O[H])c1[H])O[H])[H])[H])([H])O[H])(O[H])[H])O[H])(O[H])[H],1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
Cc1c2n(c(c(-c3nn[nH]n3)cn2)=O)ccc1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0
c1ccccc1C[N+]([O-])(C(C)Cc1ccccc1)C,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
[H]C([H])([H])N([H])C1(C(C([H])([H])[H])(C2(C(C1([H])C([H])([H])C2([H])[H])([H])[H])[H])C([H])([H])[H])C([H])([H])[H],1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
[H]C([H])([H])C(N(C(N1C([H])(C(C(N2C([H])([H])C([H])(N(C([H])([H])C2([H])[H])C(=O)C([H])([H])[H])[H])(C(C1([H])[H])([H])[H])[H])([H])[H])c1c(c([H])c(c(c1C([H])([H])[H])[H])F)[H])=O)C([H])([H])[H])(c1c([H])c(c(c(c1[H])C(F)(F)F)[H])C(F)(F)F)[H],1,1,1,0,1,1,0,0,0,0,1,1,1,1,1
c1cc(c(cc1)F)C1=NCC(N(c2c1cc(cc2)Cl)CCN(CC)CC)=O,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1
[H]C(Cl)(C(O[H])([H])C([H])(n1c(c([H])nc1C([H])([H])[H])[N+]([O-])=O)[H])[H],0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
c1(c(c(c([H])c(C([H])([H])[H])c1[H])N(S(=O)(=O)C([H])([H])[H])[C@](C(C([H])([H])[H])([H])[H])(C(N([C@@](c1c([H])c(c(C([H])([H])[H])c(C([H])([H])[H])c1[H])[H])([H])C([H])([H])[H])[H])=O)[H])C([H])([H])[H])[H],1,0,0,1,1,1,0,0,0,0,1,0,1,0,1
C(O)([C@H]1C(S[C@@H]2[C@H](NC(=O)c3c(cccc3OC)OC)C(N21)=O)(C)C)=O,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0
C([H])(c1c([H])c([H])c([H])nc1[H])([H])C(P(=O)(O[H])O[H])(O[H])P(=O)(O[H])O[H],1,0,0,0,0,1,1,1,1,0,0,0,1,0,0
c1(c(C(C(N(C([H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])(O[H])[H])c([H])c(c(O[H])c1O[H])[H])[H],1,0,0,1,0,1,0,1,1,0,0,0,1,0,1
[H]C([H])(C1(C([H])([H])C([H])(OC(=O)C(c2c([H])c([H])c(c([H])c2[H])[H])([H])OC(c2c([H])c([H])c(nc2[H])[H])=O)C(C([H])(C([H])([H])[H])C1([H])[H])([H])[H])C([H])([H])[H])[H],1,0,1,0,0,1,1,0,1,1,1,1,1,0,0
O=C(N([H])[H])O[C@]([H])(C([H])(OC([H])(C([H])([H])C(C([H])([H])[H])([H])[H])[H])[H])C([H])([H])N1C(N([H])C(=O)[C@@](c2c(c(c([H])c(c2[H])[H])[H])[H])(C([H])(C([H])([H])[H])[H])C1=O)=O,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1
[H]c1c2N(C(N(C([H])(C(N3C(C([H])(C([H])(C(c4c([H])c([H])c(F)c([H])c4[H])=O)C([H])([H])C3([H])[H])[H])([H])[H])([H])[H])[H])C(=O)c2c(c(c1[H])[H])[H])=O)[H],0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
[C@]1([C@@]([H])([C@](O[C@]([C@@]1(N([H])[H])[H])([H])O[C@@]1([H])[C@@]([C@@]([H])(O[H])[C@@](C([H])([C@@]1(N([H])[H])[H])[H])(N([H])[H])[H])(O[H])[H])(C([H])([H])N([H])[H])[H])O[H])(O[H])[H],1,0,1,1,0,0,0,1,1,0,0,1,0,0,0
[H]C(C([H])([H])[H])([H])C([H])(c1c(c(c(c(c1[H])[H])[H])[H])[H])N(C(c1c(C(n2c(c(nc2[H])[H])[H])([H])[H])c(nc2c1c([H])c(c([H])c2[H])[H])-c1c([H])c([H])c(c(c1[H])[H])[H])=O)[H],1,0,0,1,0,1,1,0,0,1,1,0,1,1,1
N(C(OC([H])([H])C1(C([H])(OC(=O)N(c2c([H])c(c([H])c([H])c2[H])[H])[H])[H])C([H])([H])C(C(C1([H])[H])([H])[H])([H])[H])=O)([H])c1c([H])c(c([H])c([H])c1[H])[H],0,0,1,1,0,1,0,0,1,1,1,1,0,0,0
[H]C1([H])N(C(C([H])(O[H])[H])([H])[H])C([H])(C(C(C1([H])O[H])(O[H])[H])(O[H])[H])C(O[H])([H])[H],1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
O=C1c2c(c(c([H])c([H])c2[H])OC(C([H])([H])[H])=O)C(c2c(OC(C([H])([H])[H])=O)c(c(C(=O)O[H])c(c12)[H])[H])=O,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0
c12c(C(=O)N([H])[C@@]3([C@]4(N(C3=O)[C@](C(C([H])([H])[H])(C([H])([H])[H])S4)([H])C(=O)O[H])[H])[H])c(c(c(c2c([H])c(c(c1[H])[H])[H])[H])[H])OC([H])(C([H])([H])[H])[H],1,0,1,1,1,1,0,1,1,1,1,0,0,1,1
C1N(CC)C(C(N(C1)C(=O)N[C@H](c1ccc(O)cc1)C(N[C@H]1C(N2C(=C(CS[C@@H]12)CSc1nnnn1C)C(O)=O)=O)=O)=O)=O,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
[H]C1([H])OC([H])([H])C(OC(N(C([H])(C(c2c([H])c([H])c([H])c([H])c2[H])([H])[H])C(O[H])(C(N(S(c2c(c([H])c(c([H])c2[H])N([H])[H])[H])(=O)=O)C([H])(C(C([H])([H])[H])([H])C([H])([H])[H])[H])([H])[H])[H])[H])=O)(C1([H])[H])[H],0,0,1,1,0,1,0,1,1,1,1,1,1,0,1
O(C([H])([H])[H])c1c(c2c([H])c(n([H])c2c(c1[H])[H])[H])[H],0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
c1(c(c(c2n(c3c(c(c(c([H])c3s(=O)(n(c2c1[H])C([H])([H])[H])=O)Cl)[H])[H])C(C([H])([H])C([H])(C([H])(C([H])(C(C(O[H])=O)([H])[H])[H])[H])[H])([H])[H])[H])[H])[H],0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
c1(c(OC([H])([H])[H])c(c([H])c(c1OC([H])([H])[H])[H])[H])C(=O)N([C@@]1(C(N2[C@@](C(=O)O[H])(C(S[C@@]21[H])(C([H])([H])[H])C([H])([H])[H])[H])=O)[H])[H],1,0,1,1,1,1,0,1,1,1,1,0,0,1,0
c1(c([H])c(c(C(N(N([H])C(C(N([H])[H])([H])C([H])([H])O[H])=O)[H])([H])[H])c(c1O[H])O[H])[H])O[H],1,0,0,1,0,1,0,1,1,0,1,0,1,0,0
[H]C(C1(C([H])([H])[H])N(C([C@](N1[H])([H])c1c(c([H])c(O[H])c([H])c1[H])[H])=O)[C@@]1(C(=O)N2[C@](C(=O)OC(OC([H])([H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])S[C@]12[H])[H])[H])([H])[H],1,0,1,0,1,1,1,1,1,0,1,0,0,1,0
c1cc(O)ccc1[C@@H](NC(=O)[C@@H](N)CC(NC)=O)C(=O)N[C@@H]1[C@H]2N([C@@H](C(S2)(C)C)C(=O)O)C1=O,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
FC(F)(c1c(c([H])c(c(/C(=N/OC(C([H])([H])C([H])(C(C(O[H])=O)([H])[H])[H])([H])[H])c2c([H])nc([H])c(c2[H])[H])c1[H])[H])[H])F,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0
N([H])([C@]1([H])[C@](O[H])([C@@]([C@@]([H])(O[C@]2([C@@]([H])(N([H])[H])[C@@](O[H])([H])[C@]([C@](O2)([H])C([H])([H])N([H])[H])([H])O[H])[H])[C@@](N([H])[H])(C1([H])[H])[H])([H])O[C@@]1(O[C@@]([C@]([H])(OC([C@]2([H])O[C@@]([H])(C([H])(N([H])[H])[H])[C@](O[H])([H])[C@](O[H])([H])[C@@]2(N([H])[H])[H])([H])[H])[C@]1(O[H])[H])(C([H])([H])O[H])[H])[H])[H])[H],1,0,1,1,0,0,0,1,1,0,0,1,0,0,0
c1([H])c([H])c(c([H])c(c1C([H])([H])N1C([H])([H])C([H])([H])N(C(c2c(c3c(c(c(c(c3o2)[H])[H])[H])[H])[H])=O)C([H])([H])C1([H])[H])[H])[H],0,1,1,0,0,1,0,0,0,1,1,0,1,1,0
CC(C1c2c(CCC1(OC(=O)COC)CCN(C)CCCc1nc3c(cccc3)[nH]1)cc(F)cc2)C,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1
c1([H])c(c2N(c3c(Sc2c([H])c1[H])c(c(c(c3[H])[H])[H])[H])C([H])([H])C1([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])[H],0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
[H]C1(c2c(O[H])c3C(c4c(c(c(c([H])c4[H])[H])OC([H])([H])[H])C(c3c(c2[C@@]([H])(C([C@]1(C(=O)C(O[H])([H])[H])O[H])([H])[H])O[C@@]1(O[C@@](C([H])([H])[H])([C@@]([H])(O[H])[C@@]([H])(N([H])[H])C1([H])[H])[H])[H])O[H])=O)=O)[H],1,0,1,1,1,1,0,1,1,1,1,1,0,0,0
c1(c(c(c(c(n1)N([H])c1c([H])c(c([H])c(c1[H])C(F)(F)F)[H])C(=O)OC([H])(C(N1C(C([H])([H])OC([H])(C1([H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H],1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
C1(=O)C(NC(N1CC)=O)c1ccccc1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1
[H]c1c([H])c([H])c(c(c1[H])[H])-c1c(OC([H])([H])C([H])(N(C(C([H])([H])c2c(C(=O)O[H])c(c(c(c2[H])[H])[H])[H])=O)[H])[H])c(c2c([H])c(c([H])c([H])c2n1)[H])C(=O)N([H])C(c1c(c(c([H])c(c1[H])[H])[H])[H])([H])C([H])([H])C([H])([H])[H],1,0,0,1,0,1,1,1,1,1,1,0,1,0,1
[H]c1c(nc(nc1[H])N(c1c([H])c(C(=O)N(c2c([H])c(c(c(c2[H])-n2c([H])nc(C([H])([H])[H])c2[H])[H])C(F)(F)F)[H])c([H])c(c1C([H])([H])[H])[H])[H])-c1c(nc([H])c([H])c1[H])[H],1,0,0,1,0,1,1,0,0,0,1,0,1,1,0
[H]C1([H])C([H])([H])N([H])C(N([H])/N=C(\c2c3c(c(c4c(c([H])c([H])c(c42)[H])[H])/C([H])=N\N(C2N([H])C([H])([H])C([H])([H])N=2)[H])c([H])c(c([H])c3[H])[H])[H])=N1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
[H]OC(C1([H])C(SC2([H])C(C(=O)N21)([H])N(C(=O)c1c(-c2c(c([H])c([H])c([H])c2F)Cl)noc1C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])=O,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
c1(c(F)c(c([H])c(c1[H])C(O[H])(C([H])(C(C1([H])C(=O)N(c2c([H])c([H])c(c(c2[H])[H])F)C1([H])c1c([H])c([H])c(c([H])c1[H])O[H])([H])[H])[H])[H])[H])[H],1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
[H]C1([H])[C@@]2([C@](O[H])([C@](C([H])([H])[H])([H])C([H])([C@@]2([H])[C@@]2([H])[C@]([C@@]3(C(=C(C(=O)C(=C3[H])[H])[H])C([H])([H])C2([H])[H])C([H])([H])[H])(F)[C@]1(O[H])[H])[H])C(=O)SC([H])([H])[H])C([H])([H])[H],0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
[H]c1c([H])c(c([H])c([H])c1C([H])(N([C@@](C([H])([H])[H])(C([H])(Oc1c(c([H])c([H])c([H])c1[H])[H])[H])[H])C([H])([H])C(Cl)([H])[H])[H])[H],1,0,0,0,0,1,0,0,1,1,0,0,1,0,1
c12c(CC(C[C@@H]2O)(O)C(=O)CO)c(c2C(=O)c3c(c(OC)ccc3)C(c2c1O)=O)O,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0
N1(C(=O)C2(c3c([H])c(c([H])c(C([H])([H])[H])c3[H])[H])C([H])(C([H])([H])N(C([H])([H])C2([H])[H])C(C([H])([H])C([H])([H])C(=O)c2c([H])c([H])c(c(c2[H])[H])F)([H])[H])[H])C([H])(C([H])([H])C([H])([H])C1([H])[H])[H],0,1,1,0,0,1,0,0,0,1,1,1,1,1,0
[H]C([H])([H])C(c1sc2c(c([H])c(c(c2c1[H])[H])[H])[H])([H])N(C(=O)N([H])[H])O[H],1,0,0,1,1,1,0,1,1,1,1,0,0,0,1
OCc1cccnc1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0
C(C/C(=C(\N(Cc1c(nc(nc1)C)N)C=O)C)SC(=O)OCC)OC(OCC)=O,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
[C@@H]1(Cn2cncc2)C(=O)c2c3c(n(C)c2CC1)cccc3,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0
c12c(c(c(c(C([H])(N([H])[C@]3(C([H])([H])C(C([H])([H])N([C@]3(c3c([H])c(c([H])c([H])c3[H])[H])[H])[H])([H])[H])[H])[H])c1[H])OC([H])([H])[H])[H])sc(C([H])([H])[H])n2,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0
C(C(OC(c1occc1)=O)C(=O)N[C@@H]1C(N2[C@@H](C(O)=O)C(S[C@@H]21)(C)C)=O)C(C)C,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1
[H]C1([H])C([H])([H])C(O[H])(c2c(c3c(c(c(c([H])c3nc2C1([H])[H])[H])[H])[H])N([H])[H])[H],0,0,1,1,0,1,1,1,1,1,0,1,0,0,0
O1[C@]2(C3(C([H])([H])[H])[C@]([H])(C4(C([H])([C@@](C5=C([H])C(C(=C([H])C5([C@]4([C@](C3([H])[H])(Cl)[H])Cl)C([H])([H])[H])[H])=O)(F)[H])[H])[H])C([C@@]2([H])OC1(C([H])([H])[H])C([H])([H])[H])([H])[H])C(=O)C([H])(Cl)[H],0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
c1c(cc(C2(CCCCC2CN(C)C)O)cc1)OC,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0
c1c(CN(CCOC(C2=C(C)NC(C)=C([C@H]2c2cc(ccc2)[N+]([O-])=O)C(OC)=O)=O)C)cccc1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0
C1(N2C(C(=O)O)=CCSC2C1NC(=O)/C(=N/OC)c1nc(sc1)N)=O,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0
N12C(=NC([H])([H])C2([H])[H])c2c(c([H])c(c([H])c2[H])[H])[C@@]1(O[H])c1c(c([H])c(Cl)c(c1[H])[H])[H],0,1,1,0,0,1,1,1,1,1,0,1,0,1,0
c1cc([C@H]2[C@H](N(CCO2)C)C)ccc1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
CN1c2c(N(c3ccccc3)C(CC1=O)=O)cc(cc2)C(F)(F)F,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
c1(F)ccc(C(CCCN2CCC(CC2)C(=O)c2ccc(cc2)F)=O)cc1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
c12nc([nH]c1ccc(C)c2C)CCC(N[C@@H](Cc1nccnc1)C)=O,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1
c1(c(c2c(c([H])c1[H])C(=O)c1c(c3c(C([H])([H])[C@@](O[H])(C(C([H])([H])[H])=O)C([H])([H])[C@@]3(O[C@@]3(O[C@@]([C@](O[H])([H])[C@@](C3([H])[H])([H])N([H])[H])([H])C([H])([H])[H])[H])[H])c(O[H])c1C2=O)O[H])[H])[H],1,0,1,1,1,1,0,1,1,1,1,1,0,0,0
c1cc(Oc2c3c(ccc2-c2cccc(c2)C#N)cc(cc3)O)ccc1OCCN1CCCCC1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
C(=O)(OC([H])([H])C1C([H])([H])S[C@]2([H])[C@@]([H])(C(N2C=1C(=O)O[H])=O)N([H])C(C([H])([H])Sc1c(c([H])nc(c1[H])[H])[H])=O)C([H])([H])[H],1,0,1,1,1,1,1,1,1,0,1,0,0,1,0
C(OC(=O)C([H])([H])[H])([H])([H])C(=O)[C@@]1([C@@]2(C([H])([H])[H])[C@](C([H])(C1([H])[H])[H])([H])[C@]1(C(C(C3[C@@](C([H])([H])C([H])(C(=O)C=3[H])[H])([C@@]1(F)[C@@](C2([H])[H])(O[H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])O[H],0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
O([H])C(c1c([H])c([H])c(c(c1[H])[H])[H])(c1c(c(c([H])c([H])c1[H])[H])[H])[C@@](N([H])[H])(C([H])([H])C([H])(C([H])([H])C([H])(C([H])([H])[H])[H])[H])[H],0,0,0,1,0,1,0,1,1,1,0,0,1,0,1
n1(c2c(c([H])c([H])c([H])c2[H])c2C([H])([H])C([H])(S[C@](C(C([H])(N(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])(C([H])([H])[H])c12)[H])C([H])(C([H])([H])[H])[H],0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
[H]N([H])C(=O)C([H])(C(N([H])C([H])(C([H])([H])[H])[H])=O)c1c(c(c([H])c([H])c1[H])[H])[H],1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
C(O[H])([H])([H])C(=O)[C@@]1(O[H])C([H])(C([C@@]2([C@]1(C([H])([H])[H])C(C([C@]1([C@@]2([H])C(C([H])([H])C2[C@]1(C([H])([H])[H])C(C([H])([H])C(C=2[H])=O)([H])[H])([H])[H])[H])=O)([H])[H])[H])([H])[H])[H],1,0,1,0,1,0,0,1,1,0,1,1,0,0,0
c1(c(c([H])c(c([H])c1N([H])c1c2c(nc(n1)[H])-c1c([H])c([H])c(c(c1C(C2([H])[H])([H])[H])[H])[H])-n1c([H])nc(c1[H])C([H])([H])[H])[H])[H],0,0,1,1,0,1,1,0,0,1,0,0,0,1,0
[H][C@@]1(O[H])[C@]([H])(C([H])([H])[H])O[C@](O[C@]2([H])[C@]([H])(C(=O)O[C@]([C@@](C([H])([H])[H])([C@]([C@](C([C@]([H])(C([C@@]([C@]([C@]2(C([H])([H])[H])[H])([H])O[C@]2(O[C@@](C([H])([H])[H])([H])C([H])([H])[C@@](N(C([H])([H])[H])C([H])([H])[H])([C@@]2(O[H])[H])[H])[H])(O[H])C([H])([H])[H])([H])[H])C([H])([H])[H])=O)(C([H])([H])[H])[H])(O[H])[H])[H])([H])C([H])(C([H])([H])[H])[H])C([H])([H])[H])([H])C([H])([H])[C@@]1(C([H])([H])[H])OC([H])([H])[H],1,0,1,0,1,0,0,1,1,0,0,1,0,0,1
[H]C1([H])C([H])(C([H])([H])C([H])(C(=O)OC(C(=O)[C@]2(O[H])[C@@]3([C@]([H])([C@]4([H])C(C([H])(C5=C([H])C(C([H])(C([C@@]5([C@@]4([H])[C@@](C3([H])[H])([H])O[H])C([H])([H])[H])([H])[H])[H])=O)[H])([H])[H])C([H])(C2([H])[H])[H])C([H])([H])[H])([H])[H])[H])C([H])([H])C([H])(C1([H])[H])[H],0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
[H]N([H])C1([H])C([H])(O[H])C([H])(OC([H])(C1(O[H])[H])C([H])([H])O[H])OC1([H])C(N(C([H])([H])C(C([H])(C(N([H])[H])([H])[H])[H])([H])O[H])[H])(C([H])(C(C(OC2([H])OC(C([H])(O[H])C([H])(C2([H])O[H])O[H])(C(N([H])[H])([H])[H])[H])(C1([H])O[H])[H])(N([H])[H])[H])[H])[H],1,0,1,1,0,0,0,1,1,0,0,1,0,0,0
C(N(C([H])([H])C([H])(OC([H])([H])[H])[H])C([H])([H])[C@@]1(C([H])(C([H])([H])C([H])([H])O1)[H])[H])(=O)c1c(c(N([H])[H])nn1[H])Cl,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0
c12COc3ccc(CC(=O)O)cc3C(c2cccc1)=O,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0
c1([H])c(C([H])([H])[H])c(OC(C([H])(C(C(C(=O)O[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])([H])[H])c([H])c(C([H])([H])[H])c1[H],0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
C1([H])(N(C([H])([H])C([H])(N(C1([H])[H])C(=O)c1c(c2c(o1)c([H])c([H])c([H])c2[H])[H])[H])C(c1c(c([H])c(c([H])c1[H])[H])[H])([H])[H])[H],0,1,1,0,0,1,0,0,0,1,1,0,1,1,0
O=S(C(C([H])([H])[H])([H])[H])(=O)[C@]1([H])[C@](C(N([H])[H])([H])[H])(C(OC([H])([H])C([H])([H])[H])=O)[C@]1([H])c1c([H])c(c(OC([H])([H])[H])c(c1[H])[H])[H],0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
C([H])([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C(=O)N1C(C([H])([H])N(C([H])([H])[H])C([H])(C1([H])[H])[H])([H])[H],1,1,1,0,0,0,0,0,0,0,1,0,0,1,1
Clc1c([H])c(c(c([H])c1Cl)C([H])(C(=O)N1C([H])(C(N(C([H])(C1([H])C([H])([H])N1C(C(C([H])(C1([H])[H])[H])([H])[H])([H])[H])[H])C(OC([H])([H])[H])=O)([H])[H])[H])[H])[H],0,1,1,0,0,1,0,0,1,0,1,1,1,1,0
[H]C1([H])N(C2(C([H])([H])c3c(c([H])c(OC([H])([H])[H])c4OC5([H])C(c34)([C@@]2(C(C([H])(C5=O)[H])([H])[H])[H])C1([H])[H])[H])[H])C([H])([H])[H],0,1,1,0,1,1,0,0,1,0,0,1,0,1,0
c1c([nH]cn1)CCN,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
c1c(ccc(NCCC(=O)N(C)C)c1)Br,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
c1(cnn([C@H]2[C@@H]([C@H](O)[C@H](O2)CO)O)n1)C(N)=O,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0
n1c(c([H])c([H])c2c(OC([H])(C([H])(N3C(C([H])(C(C([H])(c4c(c(c5OC([H])(C(=O)N([H])c5c4[H])[H])[H])[H])[H])(C([H])(C3([H])[H])[H])[H])[H])([H])[H])[H])[H])c(c(c([H])c21)[H])[H])C([H])([H])[H],1,1,1,0,1,1,1,0,1,1,0,1,1,1,0
C1([H])([H])N([H])C(=O)N(C1=O)[H],0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
[H]C([H])(C(N([H])[C@]([H])(C([H])(C([H])([H])C([H])(N([H])C(=O)C([H])([H])[H])[H])[H])C(O[H])=O)=O)[H],0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
N([C@@H]1C(=O)N2[C@@H]1SCC(=C2C(O)=O)C)C(/C(=N\OC)c1nc(N)sc1)=O,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0
O=C(C1C(=O)[C@@]2([C@@]([C@](N(C([H])([H])[H])C([H])([H])[H])([H])C=1O[H])([H])C([C@]1([H])[C@@](O[H])(C([H])([H])[H])c3c(c([H])c([H])c(O[H])c3C(=O)C1=C2O[H])Cl)([H])[H])O[H])N([H])[H],1,0,1,1,1,1,1,1,1,0,1,1,0,0,1
CS(=O)(=O)[C@H]1[C@H](c2ccccc2)[C@@]1(N)CO,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0
[C@@]1([H])([C@]([C@]([C@@](N([H])C([H])([H])C([H])([H])[H])([H])C([C@]1([H])N([H])[H])([H])[H])([H])O[C@]1([C@]([C@](N([H])C([H])([H])[H])([C@](C([H])([H])[H])(O[H])C(O1)([H])[H])[H])(O[H])[H])[H])([H])O[H])O[C@@]1(C([C@@](C([H])=C(C([H])([H])N([H])[H])O1)([H])N([H])[H])([H])[H])[H],1,0,1,1,0,0,0,1,1,0,0,1,0,0,1
[H]C1(C([H])(C1([H])[H])N1C(=C(C(=O)c2c(c(c(nc21)N1C([C@@]2(C([H])([H])[H])[C@]([C@@](N([H])[H])(C2([H])[H])[H])(C1([H])[H])[H])([H])[H])F)[H])C(=O)O[H])[H])[H],1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
c1(c([H])c([H])c(c(c1[H])[H])[H])OC(C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])(Oc1c([H])c(c(c(c1[H])[H])[H])[H])[H],0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
c1([H])c(c(c([H])c(C([H])(C([H])(C([H])([H])[H])N(C([H])([H])[H])C([H])(c2c(c(c([H])o2)[H])[H])[H])[H])c1[H])[H])[H],0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
c1([H])c(c(c(c2N3C(=N/C(=C(\N4C(C(N(C(C4([H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])C3=O)C([H])(N=C(c3c(c(c(c([H])c3Cl)[H])[H])[H])c12)[H])[H])[H])[N+]([O-])=O,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0
[H]C([H])(OC([H])([H])c1c([H])c([H])c(OC(C(O[H])([H])C(N(C([H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])c([H])c1[H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H],1,0,0,1,0,1,0,1,1,0,0,0,1,0,1
[H]C(C1=C(C([H])(c2c(c(c(c([H])c21)[H])[H])[H])[H])C(C([H])(N(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])(c1nc([H])c([H])c(c1[H])[H])C([H])([H])[H],0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
c1cc(/C(=N\O)N)ccc1CNC(=O)C1N(C(C(C2CCCCC2)NCC(=O)OCC)=O)CC1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
C(c1ccncc1)C1(Cc2cnccc2)c2cccnc2-c2c1cccn2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
[H]c1c(c(c(c(c1[H])[H])C([H])([H])[H])N([H])C(c1c(c([H])c(N([H])[H])c(c1[H])[H])[H])=O)C([H])([H])[H],0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
O([H])c1c2c(n([C@@]3([H])C(C([H])([C@](O3)(C([H])(O[H])[H])[H])[H])([H])[H])c([H])n2)nc(n1)[H],1,0,1,0,0,0,1,1,1,0,0,1,0,1,0
[H]C([H])([C@@]12C([H])([C@@](O[H])([H])[C@@]3([C@@]4(C(=C([H])C(=O)C(=C4[H])[H])[C@@]([H])(C([H])([H])[H])C([H])([C@]3([C@]2([H])C([H])([H])C([H])([H])[C@@]1(C(C([H])([H])[H])=O)OC(C([H])([H])[H])=O)[H])[H])C([H])([H])[H])F)[H])[H],0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
S1C2=NC(c3ccccc3)CN2CC1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0
[H]c1c(c(O[H])c([H])c(c1[H])N([H])C(=O)C([H])([H])[H])[H],0,0,0,1,0,1,0,1,1,1,1,0,0,0,0
